PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
17_large,"exp (15, 2-8.JPG)",right,n,right,C,374,congruent,6,2_8,
17_large,"exp (65, 9-1.JPG)",left,b,left,C,378,incongruent,8,9_1,
17_large,"exp (24, 3-9.JPG)",right,n,right,C,386,congruent,6,3_9,
17_large,"exp (29, 4-6.JPG)",right,n,right,C,387,congruent,2,4_6,
17_large,"exp (3, 1-4.JPG)",right,n,right,C,394,congruent,3,1_4,small pairs
17_large,"exp (13, 2-6.JPG)",right,n,right,C,398,congruent,4,2_6,
17_large,"exp (12, 2-5.JPG)",right,n,right,C,402,congruent,3,2_5,
17_large,"exp (2, 1-3.JPG)",right,n,right,C,403,congruent,2,1_3,small pairs
17_large,"exp (56, 7-9.JPG)",right,n,right,C,404,congruent,2,7_9,large pairs
17_large,"exp (8, 1-9.JPG)",right,n,right,C,404,congruent,8,1_9,
17_large,"exp (6, 1-7.JPG)",right,n,right,C,404,congruent,6,1_7,
17_large,"exp (10, 2-3.JPG)",right,n,right,C,406,congruent,1,2_3,small pairs
17_large,"exp (16, 2-9.JPG)",right,n,right,C,406,congruent,7,2_9,
17_large,"exp (63, 8-7.JPG)",left,b,left,C,408,incongruent,1,8_7,large pairs
17_large,"exp (20, 3-5.JPG)",right,n,right,C,408,congruent,2,3_5,
17_large,"exp (42, 6-2.JPG)",left,b,left,C,409,incongruent,4,6_2,
17_large,"exp (16, 2-9.JPG)",right,n,right,C,410,congruent,7,2_9,
17_large,"exp (56, 7-9.JPG)",right,n,right,C,410,congruent,2,7_9,large pairs
17_large,"exp (32, 4-9.JPG)",right,n,right,C,410,congruent,5,4_9,
17_large,"exp (14, 2-7.JPG)",right,n,right,C,410,congruent,5,2_7,
17_large,"exp (31, 4-8.JPG)",right,n,right,C,411,congruent,4,4_8,
17_large,"exp (4, 1-5.JPG)",right,n,right,C,411,congruent,4,1_5,
17_large,"exp (15, 2-8.JPG)",right,n,right,C,412,congruent,6,2_8,
17_large,"exp (22, 3-7.JPG)",right,n,right,C,413,congruent,4,3_7,
17_large,"exp (25, 4-1.JPG)",left,b,left,C,414,incongruent,3,4_1,small pairs
17_large,"exp (4, 1-5.JPG)",right,n,right,C,416,congruent,4,1_5,
17_large,"exp (7, 1-8.JPG)",right,n,right,C,419,congruent,7,1_8,
17_large,"exp (57, 8-1.JPG)",left,b,left,C,420,incongruent,7,8_1,
17_large,"exp (34, 5-2.JPG)",left,b,left,C,420,incongruent,3,5_2,
17_large,"exp (31, 4-8.JPG)",right,n,right,C,420,congruent,4,4_8,
17_large,"exp (23, 3-8.JPG)",right,n,right,C,422,congruent,5,3_8,
17_large,"exp (26, 4-2.JPG)",left,b,left,C,424,incongruent,2,4_2,small pairs
17_large,"exp (13, 2-6.JPG)",right,n,right,C,424,congruent,4,2_6,
17_large,"exp (34, 5-2.JPG)",left,b,left,C,424,incongruent,3,5_2,
17_large,"exp (3, 1-4.JPG)",right,n,right,C,424,congruent,3,1_4,small pairs
17_large,"exp (2, 1-3.JPG)",right,n,right,C,424,congruent,2,1_3,small pairs
17_large,"exp (31, 4-8.JPG)",right,n,right,C,426,congruent,4,4_8,
17_large,"exp (36, 5-4.JPG)",left,b,left,C,426,incongruent,1,5_4,
17_large,"exp (34, 5-2.JPG)",left,b,left,C,426,incongruent,3,5_2,
17_large,"exp (28, 4-5.JPG)",right,n,right,C,426,congruent,1,4_5,
17_large,"exp (70, 9-6.JPG)",left,b,left,C,427,incongruent,3,9_6,large pairs
17_large,"exp (5, 1-6.JPG)",right,n,right,C,428,congruent,5,1_6,
17_large,"exp (33, 5-1.JPG)",left,b,left,C,428,incongruent,4,5_1,
17_large,"exp (6, 1-7.JPG)",right,n,right,C,430,congruent,6,1_7,
17_large,"exp (23, 3-8.JPG)",right,n,right,C,430,congruent,5,3_8,
17_large,"exp (25, 4-1.JPG)",left,b,left,C,431,incongruent,3,4_1,small pairs
17_large,"exp (23, 3-8.JPG)",right,n,right,C,433,congruent,5,3_8,
17_large,"exp (47, 6-8.JPG)",right,n,right,C,434,congruent,2,6_8,large pairs
17_large,"exp (3, 1-4.JPG)",right,n,right,C,434,congruent,3,1_4,small pairs
17_large,"exp (33, 5-1.JPG)",left,b,left,C,434,incongruent,4,5_1,
17_large,"exp (70, 9-6.JPG)",left,b,left,C,434,incongruent,3,9_6,large pairs
17_large,"exp (33, 5-1.JPG)",left,b,left,C,436,incongruent,4,5_1,
17_large,"exp (16, 2-9.JPG)",right,n,right,C,436,congruent,7,2_9,
17_large,"exp (69, 9-5.JPG)",left,b,left,C,438,incongruent,4,9_5,
17_large,"exp (7, 1-8.JPG)",right,n,right,C,438,congruent,7,1_8,
17_large,"exp (65, 9-1.JPG)",left,b,left,C,439,incongruent,8,9_1,
17_large,"exp (28, 4-5.JPG)",right,n,right,C,439,congruent,1,4_5,
17_large,"exp (18, 3-2.JPG)",left,b,left,C,439,incongruent,1,3_2,small pairs
17_large,"exp (68, 9-4.JPG)",left,b,left,C,440,incongruent,5,9_4,
17_large,"exp (27, 4-3.JPG)",left,b,left,C,442,incongruent,1,4_3,small pairs
17_large,"exp (25, 4-1.JPG)",left,b,left,C,442,incongruent,3,4_1,small pairs
17_large,"exp (8, 1-9.JPG)",right,n,right,C,442,congruent,8,1_9,
17_large,"exp (1, 1-2.JPG)",right,n,right,C,442,congruent,1,1_2,small pairs
17_large,"exp (61, 8-5.JPG)",left,b,left,C,442,incongruent,3,8_5,
17_large,"exp (40, 5-9.JPG)",right,n,right,C,442,congruent,4,5_9,
17_large,"exp (58, 8-2.JPG)",left,b,left,C,444,incongruent,6,8_2,
17_large,"exp (2, 1-3.JPG)",right,n,right,C,444,congruent,2,1_3,small pairs
17_large,"exp (56, 7-9.JPG)",right,n,right,C,444,congruent,2,7_9,large pairs
17_large,"exp (6, 1-7.JPG)",right,n,right,C,446,congruent,6,1_7,
17_large,"exp (21, 3-6.JPG)",right,n,right,C,446,congruent,3,3_6,
17_large,"exp (45, 6-5.JPG)",left,b,left,C,446,incongruent,1,6_5,
17_large,"exp (16, 2-9.JPG)",right,n,right,C,447,congruent,7,2_9,
17_large,"exp (28, 4-5.JPG)",right,n,right,C,448,congruent,1,4_5,
17_large,"exp (14, 2-7.JPG)",right,n,right,C,448,congruent,5,2_7,
17_large,"exp (41, 6-1.JPG)",left,b,left,C,448,incongruent,5,6_1,
17_large,"exp (8, 1-9.JPG)",right,n,right,C,448,congruent,8,1_9,
17_large,"exp (36, 5-4.JPG)",left,b,left,C,448,incongruent,1,5_4,
17_large,"exp (58, 8-2.JPG)",left,b,left,C,449,incongruent,6,8_2,
17_large,"exp (39, 5-8.JPG)",right,n,right,C,450,congruent,3,5_8,
17_large,"exp (65, 9-1.JPG)",left,b,left,C,450,incongruent,8,9_1,
17_large,"exp (57, 8-1.JPG)",left,b,left,C,450,incongruent,7,8_1,
17_large,"exp (41, 6-1.JPG)",left,b,left,C,452,incongruent,5,6_1,
17_large,"exp (19, 3-4.JPG)",right,n,right,C,452,congruent,1,3_4,small pairs
17_large,"exp (31, 4-8.JPG)",right,n,right,C,452,congruent,4,4_8,
17_large,"exp (50, 7-2.JPG)",left,b,left,C,454,incongruent,5,7_2,
17_large,"exp (60, 8-4.JPG)",left,b,left,C,455,incongruent,4,8_4,
17_large,"exp (14, 2-7.JPG)",right,n,right,C,456,congruent,5,2_7,
17_large,"exp (69, 9-5.JPG)",left,b,left,C,456,incongruent,4,9_5,
17_large,"exp (61, 8-5.JPG)",left,b,left,C,456,incongruent,3,8_5,
17_large,"exp (23, 3-8.JPG)",right,n,right,C,456,congruent,5,3_8,
17_large,"exp (24, 3-9.JPG)",right,n,right,C,456,congruent,6,3_9,
17_large,"exp (10, 2-3.JPG)",right,n,right,C,457,congruent,1,2_3,small pairs
17_large,"exp (2, 1-3.JPG)",right,n,right,C,458,congruent,2,1_3,small pairs
17_large,"exp (22, 3-7.JPG)",right,n,right,C,458,congruent,4,3_7,
17_large,"exp (4, 1-5.JPG)",right,n,right,C,458,congruent,4,1_5,
17_large,"exp (12, 2-5.JPG)",right,n,right,C,458,congruent,3,2_5,
17_large,"exp (41, 6-1.JPG)",left,b,left,C,458,incongruent,5,6_1,
17_large,"exp (57, 8-1.JPG)",left,b,left,C,458,incongruent,7,8_1,
17_large,"exp (29, 4-6.JPG)",right,n,right,C,458,congruent,2,4_6,
17_large,"exp (35, 5-3.JPG)",left,b,left,C,459,incongruent,2,5_3,
17_large,"exp (11, 2-4.JPG)",right,n,right,C,460,congruent,2,2_4,small pairs
17_large,"exp (24, 3-9.JPG)",right,n,right,C,460,congruent,6,3_9,
17_large,"exp (59, 8-3.JPG)",left,b,left,C,460,incongruent,5,8_3,
17_large,"exp (5, 1-6.JPG)",right,n,right,C,461,congruent,5,1_6,
17_large,"exp (29, 4-6.JPG)",right,n,right,C,462,congruent,2,4_6,
17_large,"exp (15, 2-8.JPG)",right,n,right,C,462,congruent,6,2_8,
17_large,"exp (40, 5-9.JPG)",right,n,right,C,462,congruent,4,5_9,
17_large,"exp (48, 6-9.JPG)",right,n,right,C,462,congruent,3,6_9,large pairs
17_large,"exp (8, 1-9.JPG)",right,n,right,C,462,congruent,8,1_9,
17_large,"exp (13, 2-6.JPG)",right,n,right,C,463,congruent,4,2_6,
17_large,"exp (3, 1-4.JPG)",right,n,right,C,464,congruent,3,1_4,small pairs
17_large,"exp (38, 5-7.JPG)",right,n,right,C,464,congruent,2,5_7,
17_large,"exp (2, 1-3.JPG)",right,n,right,C,464,congruent,2,1_3,small pairs
17_large,"exp (32, 4-9.JPG)",right,n,right,C,465,congruent,5,4_9,
17_large,"exp (33, 5-1.JPG)",left,b,left,C,465,incongruent,4,5_1,
17_large,"exp (69, 9-5.JPG)",left,b,left,C,466,incongruent,4,9_5,
17_large,"exp (7, 1-8.JPG)",right,n,right,C,466,congruent,7,1_8,
17_large,"exp (66, 9-2.JPG)",left,b,left,C,466,incongruent,7,9_2,
17_large,"exp (56, 7-9.JPG)",right,n,right,C,468,congruent,2,7_9,large pairs
17_large,"exp (42, 6-2.JPG)",left,b,left,C,468,incongruent,4,6_2,
17_large,"exp (5, 1-6.JPG)",right,n,right,C,468,congruent,5,1_6,
17_large,"exp (7, 1-8.JPG)",right,n,right,C,470,congruent,7,1_8,
17_large,"exp (21, 3-6.JPG)",right,n,right,C,472,congruent,3,3_6,
17_large,"exp (19, 3-4.JPG)",right,n,right,C,472,congruent,1,3_4,small pairs
17_large,"exp (35, 5-3.JPG)",left,b,left,C,472,incongruent,2,5_3,
17_large,"exp (69, 9-5.JPG)",left,b,left,C,472,incongruent,4,9_5,
17_large,"exp (17, 3-1.JPG)",left,b,left,C,472,incongruent,2,3_1,small pairs
17_large,"exp (33, 5-1.JPG)",left,b,left,C,472,incongruent,4,5_1,
17_large,"exp (1, 1-2.JPG)",right,n,right,C,473,congruent,1,1_2,small pairs
17_large,"exp (67, 9-3.JPG)",left,b,left,C,473,incongruent,6,9_3,
17_large,"exp (12, 2-5.JPG)",right,n,right,C,474,congruent,3,2_5,
17_large,"exp (41, 6-1.JPG)",left,b,left,C,474,incongruent,5,6_1,
17_large,"exp (22, 3-7.JPG)",right,n,right,C,474,congruent,4,3_7,
17_large,"exp (37, 5-6.JPG)",right,n,right,C,474,congruent,1,5_6,
17_large,"exp (62, 8-6.JPG)",left,b,left,C,474,incongruent,2,8_6,large pairs
17_large,"exp (9, 2-1.JPG)",left,b,left,C,474,incongruent,1,2_1,small pairs
17_large,"exp (15, 2-8.JPG)",right,n,right,C,474,congruent,6,2_8,
