PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
46_large,"exp (18, 3-2.JPG)",left,b,left,C,374,incongruent,1,3_2,small pairs
46_large,"exp (42, 6-2.JPG)",left,b,left,C,388,incongruent,4,6_2,
46_large,"exp (47, 6-8.JPG)",right,n,right,C,388,congruent,2,6_8,large pairs
46_large,"exp (42, 6-2.JPG)",left,b,left,C,388,incongruent,4,6_2,
46_large,"exp (25, 4-1.JPG)",left,b,left,C,402,incongruent,3,4_1,small pairs
46_large,"exp (24, 3-9.JPG)",right,n,right,C,404,congruent,6,3_9,
46_large,"exp (41, 6-1.JPG)",left,b,left,C,406,incongruent,5,6_1,
46_large,"exp (60, 8-4.JPG)",left,b,left,C,412,incongruent,4,8_4,
46_large,"exp (17, 3-1.JPG)",left,b,left,C,414,incongruent,2,3_1,small pairs
46_large,"exp (6, 1-7.JPG)",right,n,right,C,416,congruent,6,1_7,
46_large,"exp (41, 6-1.JPG)",left,b,left,C,418,incongruent,5,6_1,
46_large,"exp (7, 1-8.JPG)",right,n,right,C,421,congruent,7,1_8,
46_large,"exp (25, 4-1.JPG)",left,b,left,C,422,incongruent,3,4_1,small pairs
46_large,"exp (6, 1-7.JPG)",right,n,right,C,422,congruent,6,1_7,
46_large,"exp (24, 3-9.JPG)",right,n,right,C,422,congruent,6,3_9,
46_large,"exp (42, 6-2.JPG)",left,b,left,C,424,incongruent,4,6_2,
46_large,"exp (43, 6-3.JPG)",left,b,left,C,425,incongruent,3,6_3,
46_large,"exp (59, 8-3.JPG)",left,b,left,C,426,incongruent,5,8_3,
46_large,"exp (58, 8-2.JPG)",left,b,left,C,427,incongruent,6,8_2,
46_large,"exp (3, 1-4.JPG)",right,n,right,C,428,congruent,3,1_4,small pairs
46_large,"exp (58, 8-2.JPG)",left,b,left,C,430,incongruent,6,8_2,
46_large,"exp (7, 1-8.JPG)",right,n,right,C,432,congruent,7,1_8,
46_large,"exp (66, 9-2.JPG)",left,b,left,C,432,incongruent,7,9_2,
46_large,"exp (5, 1-6.JPG)",right,n,right,C,432,congruent,5,1_6,
46_large,"exp (5, 1-6.JPG)",right,n,right,C,434,congruent,5,1_6,
46_large,"exp (65, 9-1.JPG)",left,b,left,C,436,incongruent,8,9_1,
