PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
73_large,"exp (55, 7-8.JPG)",right,n,right,C,410,congruent,1,7_8,large pairs
73_large,"exp (12, 2-5.JPG)",right,n,right,C,440,congruent,3,2_5,
73_large,"exp (30, 4-7.JPG)",right,n,right,C,440,congruent,3,4_7,
73_large,"exp (14, 2-7.JPG)",right,n,right,C,447,congruent,5,2_7,
73_large,"exp (44, 6-4.JPG)",left,b,left,C,448,incongruent,2,6_4,
73_large,"exp (5, 1-6.JPG)",right,n,right,C,458,congruent,5,1_6,
73_large,"exp (68, 9-4.JPG)",left,b,left,C,458,incongruent,5,9_4,
73_large,"exp (58, 8-2.JPG)",left,b,left,C,462,incongruent,6,8_2,
73_large,"exp (32, 4-9.JPG)",right,n,right,C,462,congruent,5,4_9,
73_large,"exp (59, 8-3.JPG)",left,b,left,C,464,incongruent,5,8_3,
73_large,"exp (57, 8-1.JPG)",left,b,left,C,466,incongruent,7,8_1,
73_large,"exp (41, 6-1.JPG)",left,b,left,C,470,incongruent,5,6_1,
73_large,"exp (49, 7-1.JPG)",left,b,left,C,470,incongruent,6,7_1,
73_large,"exp (23, 3-8.JPG)",right,n,right,C,471,congruent,5,3_8,
73_large,"exp (8, 1-9.JPG)",right,n,right,C,471,congruent,8,1_9,
73_large,"exp (2, 1-3.JPG)",right,n,right,C,472,congruent,2,1_3,small pairs
73_large,"exp (4, 1-5.JPG)",right,n,right,C,474,congruent,4,1_5,
73_large,"exp (21, 3-6.JPG)",right,n,right,C,478,congruent,3,3_6,
73_large,"exp (5, 1-6.JPG)",right,n,right,C,478,congruent,5,1_6,
73_large,"exp (23, 3-8.JPG)",right,n,right,C,481,congruent,5,3_8,
73_large,"exp (1, 1-2.JPG)",right,n,right,C,482,congruent,1,1_2,small pairs
73_large,"exp (7, 1-8.JPG)",right,n,right,C,482,congruent,7,1_8,
73_large,"exp (6, 1-7.JPG)",right,n,right,C,482,congruent,6,1_7,
73_large,"exp (25, 4-1.JPG)",left,b,left,C,485,incongruent,3,4_1,small pairs
73_large,"exp (22, 3-7.JPG)",right,n,right,C,487,congruent,4,3_7,
73_large,"exp (11, 2-4.JPG)",right,n,right,C,487,congruent,2,2_4,small pairs
73_large,"exp (21, 3-6.JPG)",right,n,right,C,490,congruent,3,3_6,
73_large,"exp (49, 7-1.JPG)",left,b,left,C,490,incongruent,6,7_1,
73_large,"exp (65, 9-1.JPG)",left,b,left,C,494,incongruent,8,9_1,
73_large,"exp (40, 5-9.JPG)",right,n,right,C,496,congruent,4,5_9,
73_large,"exp (41, 6-1.JPG)",left,b,left,C,496,incongruent,5,6_1,
73_large,"exp (43, 6-3.JPG)",left,b,left,C,498,incongruent,3,6_3,
73_large,"exp (22, 3-7.JPG)",right,n,right,C,498,congruent,4,3_7,
73_large,"exp (6, 1-7.JPG)",right,n,right,C,498,congruent,6,1_7,
73_large,"exp (33, 5-1.JPG)",left,b,left,C,502,incongruent,4,5_1,
73_large,"exp (66, 9-2.JPG)",left,b,left,C,502,incongruent,7,9_2,
73_large,"exp (5, 1-6.JPG)",right,n,right,C,502,congruent,5,1_6,
73_large,"exp (35, 5-3.JPG)",left,b,left,C,502,incongruent,2,5_3,
73_large,"exp (71, 9-7.JPG)",left,b,left,C,502,incongruent,2,9_7,large pairs
73_large,"exp (31, 4-8.JPG)",right,n,right,C,502,congruent,4,4_8,
73_large,"exp (61, 8-5.JPG)",left,b,left,C,503,incongruent,3,8_5,
73_large,"exp (13, 2-6.JPG)",right,n,right,C,504,congruent,4,2_6,
73_large,"exp (13, 2-6.JPG)",right,n,right,C,505,congruent,4,2_6,
73_large,"exp (8, 1-9.JPG)",right,n,right,C,508,congruent,8,1_9,
73_large,"exp (23, 3-8.JPG)",right,n,right,C,508,congruent,5,3_8,
73_large,"exp (66, 9-2.JPG)",left,b,left,C,509,incongruent,7,9_2,
73_large,"exp (34, 5-2.JPG)",left,b,left,C,510,incongruent,3,5_2,
73_large,"exp (65, 9-1.JPG)",left,b,left,C,510,incongruent,8,9_1,
