PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
35_large,"exp (40, 5-9.JPG)",right,n,right,C,326,congruent,4,5_9,
35_large,"exp (17, 3-1.JPG)",left,b,left,C,353,incongruent,2,3_1,small pairs
35_large,"exp (10, 2-3.JPG)",right,n,right,C,353,congruent,1,2_3,small pairs
35_large,"exp (32, 4-9.JPG)",right,n,right,C,362,congruent,5,4_9,
35_large,"exp (67, 9-3.JPG)",left,b,left,C,363,incongruent,6,9_3,
35_large,"exp (14, 2-7.JPG)",right,n,right,C,367,congruent,5,2_7,
35_large,"exp (49, 7-1.JPG)",left,b,left,C,369,incongruent,6,7_1,
35_large,"exp (4, 1-5.JPG)",right,n,right,C,371,congruent,4,1_5,
35_large,"exp (44, 6-4.JPG)",left,b,left,C,373,incongruent,2,6_4,
35_large,"exp (21, 3-6.JPG)",right,n,right,C,376,congruent,3,3_6,
35_large,"exp (33, 5-1.JPG)",left,b,left,C,376,incongruent,4,5_1,
35_large,"exp (2, 1-3.JPG)",right,n,right,C,380,congruent,2,1_3,small pairs
35_large,"exp (4, 1-5.JPG)",right,n,right,C,386,congruent,4,1_5,
35_large,"exp (38, 5-7.JPG)",right,n,right,C,386,congruent,2,5_7,
35_large,"exp (16, 2-9.JPG)",right,n,right,C,388,congruent,7,2_9,
35_large,"exp (45, 6-5.JPG)",left,b,left,C,391,incongruent,1,6_5,
35_large,"exp (8, 1-9.JPG)",right,n,right,C,392,congruent,8,1_9,
35_large,"exp (27, 4-3.JPG)",left,b,left,C,396,incongruent,1,4_3,small pairs
35_large,"exp (64, 8-9.JPG)",right,n,right,C,398,congruent,1,8_9,large pairs
35_large,"exp (37, 5-6.JPG)",right,n,right,C,400,congruent,1,5_6,
35_large,"exp (7, 1-8.JPG)",right,n,right,C,401,congruent,7,1_8,
35_large,"exp (71, 9-7.JPG)",left,b,left,C,405,incongruent,2,9_7,large pairs
35_large,"exp (25, 4-1.JPG)",left,b,left,C,407,incongruent,3,4_1,small pairs
35_large,"exp (7, 1-8.JPG)",right,n,right,C,407,congruent,7,1_8,
35_large,"exp (5, 1-6.JPG)",right,n,right,C,409,congruent,5,1_6,
35_large,"exp (21, 3-6.JPG)",right,n,right,C,410,congruent,3,3_6,
35_large,"exp (37, 5-6.JPG)",right,n,right,C,410,congruent,1,5_6,
