PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
20_large,"exp (14, 2-7.JPG)",right,n,right,C,378,congruent,5,2_7,
20_large,"exp (21, 3-6.JPG)",right,n,right,C,398,congruent,3,3_6,
20_large,"exp (11, 2-4.JPG)",right,n,right,C,410,congruent,2,2_4,small pairs
20_large,"exp (4, 1-5.JPG)",right,n,right,C,418,congruent,4,1_5,
20_large,"exp (6, 1-7.JPG)",right,n,right,C,419,congruent,6,1_7,
20_large,"exp (13, 2-6.JPG)",right,n,right,C,420,congruent,4,2_6,
20_large,"exp (10, 2-3.JPG)",right,n,right,C,421,congruent,1,2_3,small pairs
20_large,"exp (3, 1-4.JPG)",right,n,right,C,423,congruent,3,1_4,small pairs
20_large,"exp (39, 5-8.JPG)",right,n,right,C,424,congruent,3,5_8,
20_large,"exp (39, 5-8.JPG)",right,n,right,C,426,congruent,3,5_8,
20_large,"exp (38, 5-7.JPG)",right,n,right,C,427,congruent,2,5_7,
20_large,"exp (56, 7-9.JPG)",right,n,right,C,428,congruent,2,7_9,large pairs
20_large,"exp (2, 1-3.JPG)",right,n,right,C,430,congruent,2,1_3,small pairs
20_large,"exp (15, 2-8.JPG)",right,n,right,C,433,congruent,6,2_8,
20_large,"exp (30, 4-7.JPG)",right,n,right,C,436,congruent,3,4_7,
20_large,"exp (24, 3-9.JPG)",right,n,right,C,440,congruent,6,3_9,
20_large,"exp (26, 4-2.JPG)",left,b,left,C,440,incongruent,2,4_2,small pairs
20_large,"exp (29, 4-6.JPG)",right,n,right,C,440,congruent,2,4_6,
20_large,"exp (42, 6-2.JPG)",left,b,left,C,442,incongruent,4,6_2,
20_large,"exp (10, 2-3.JPG)",right,n,right,C,442,congruent,1,2_3,small pairs
20_large,"exp (40, 5-9.JPG)",right,n,right,C,442,congruent,4,5_9,
20_large,"exp (4, 1-5.JPG)",right,n,right,C,442,congruent,4,1_5,
20_large,"exp (57, 8-1.JPG)",left,b,left,C,444,incongruent,7,8_1,
20_large,"exp (72, 9-8.JPG)",left,b,left,C,446,incongruent,1,9_8,large pairs
20_large,"exp (15, 2-8.JPG)",right,n,right,C,446,congruent,6,2_8,
20_large,"exp (31, 4-8.JPG)",right,n,right,C,448,congruent,4,4_8,
20_large,"exp (12, 2-5.JPG)",right,n,right,C,448,congruent,3,2_5,
20_large,"exp (45, 6-5.JPG)",left,b,left,C,448,incongruent,1,6_5,
20_large,"exp (22, 3-7.JPG)",right,n,right,C,448,congruent,4,3_7,
20_large,"exp (65, 9-1.JPG)",left,b,left,C,449,incongruent,8,9_1,
20_large,"exp (37, 5-6.JPG)",right,n,right,C,449,congruent,1,5_6,
20_large,"exp (15, 2-8.JPG)",right,n,right,C,450,congruent,6,2_8,
20_large,"exp (20, 3-5.JPG)",right,n,right,C,450,congruent,2,3_5,
20_large,"exp (11, 2-4.JPG)",right,n,right,C,450,congruent,2,2_4,small pairs
20_large,"exp (6, 1-7.JPG)",right,n,right,C,450,congruent,6,1_7,
20_large,"exp (25, 4-1.JPG)",left,b,left,C,450,incongruent,3,4_1,small pairs
20_large,"exp (48, 6-9.JPG)",right,n,right,C,451,congruent,3,6_9,large pairs
20_large,"exp (46, 6-7.JPG)",right,n,right,C,452,congruent,1,6_7,large pairs
20_large,"exp (4, 1-5.JPG)",right,n,right,C,452,congruent,4,1_5,
20_large,"exp (41, 6-1.JPG)",left,b,left,C,452,incongruent,5,6_1,
20_large,"exp (20, 3-5.JPG)",right,n,right,C,452,congruent,2,3_5,
20_large,"exp (28, 4-5.JPG)",right,n,right,C,452,congruent,1,4_5,
20_large,"exp (23, 3-8.JPG)",right,n,right,C,456,congruent,5,3_8,
20_large,"exp (50, 7-2.JPG)",left,b,left,C,456,incongruent,5,7_2,
20_large,"exp (16, 2-9.JPG)",right,n,right,C,456,congruent,7,2_9,
20_large,"exp (22, 3-7.JPG)",right,n,right,C,456,congruent,4,3_7,
20_large,"exp (59, 8-3.JPG)",left,b,left,C,456,incongruent,5,8_3,
20_large,"exp (52, 7-4.JPG)",left,b,left,C,457,incongruent,3,7_4,
20_large,"exp (13, 2-6.JPG)",right,n,right,C,458,congruent,4,2_6,
20_large,"exp (63, 8-7.JPG)",left,b,left,C,458,incongruent,1,8_7,large pairs
20_large,"exp (61, 8-5.JPG)",left,b,left,C,459,incongruent,3,8_5,
20_large,"exp (1, 1-2.JPG)",right,n,right,C,459,congruent,1,1_2,small pairs
20_large,"exp (32, 4-9.JPG)",right,n,right,C,459,congruent,5,4_9,
