PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
63_large,"exp (63, 8-7.JPG)",left,b,left,C,362,incongruent,1,8_7,large pairs
63_large,"exp (66, 9-2.JPG)",left,b,left,C,366,incongruent,7,9_2,
63_large,"exp (71, 9-7.JPG)",left,b,left,C,375,incongruent,2,9_7,large pairs
63_large,"exp (33, 5-1.JPG)",left,b,left,C,378,incongruent,4,5_1,
63_large,"exp (57, 8-1.JPG)",left,b,left,C,379,incongruent,7,8_1,
63_large,"exp (52, 7-4.JPG)",left,b,left,C,382,incongruent,3,7_4,
63_large,"exp (44, 6-4.JPG)",left,b,left,C,387,incongruent,2,6_4,
63_large,"exp (70, 9-6.JPG)",left,b,left,C,388,incongruent,3,9_6,large pairs
63_large,"exp (49, 7-1.JPG)",left,b,left,C,392,incongruent,6,7_1,
63_large,"exp (49, 7-1.JPG)",left,b,left,C,395,incongruent,6,7_1,
63_large,"exp (3, 1-4.JPG)",right,n,right,C,395,congruent,3,1_4,small pairs
63_large,"exp (7, 1-8.JPG)",right,n,right,C,395,congruent,7,1_8,
63_large,"exp (57, 8-1.JPG)",left,b,left,C,396,incongruent,7,8_1,
63_large,"exp (68, 9-4.JPG)",left,b,left,C,397,incongruent,5,9_4,
63_large,"exp (61, 8-5.JPG)",left,b,left,C,402,incongruent,3,8_5,
63_large,"exp (71, 9-7.JPG)",left,b,left,C,403,incongruent,2,9_7,large pairs
63_large,"exp (60, 8-4.JPG)",left,b,left,C,403,incongruent,4,8_4,
63_large,"exp (26, 4-2.JPG)",left,b,left,C,404,incongruent,2,4_2,small pairs
63_large,"exp (4, 1-5.JPG)",right,n,right,C,404,congruent,4,1_5,
63_large,"exp (41, 6-1.JPG)",left,b,left,C,407,incongruent,5,6_1,
63_large,"exp (2, 1-3.JPG)",right,n,right,C,409,congruent,2,1_3,small pairs
63_large,"exp (31, 4-8.JPG)",right,n,right,C,410,congruent,4,4_8,
63_large,"exp (60, 8-4.JPG)",left,b,left,C,412,incongruent,4,8_4,
63_large,"exp (59, 8-3.JPG)",left,b,left,C,412,incongruent,5,8_3,
63_large,"exp (71, 9-7.JPG)",left,b,left,C,412,incongruent,2,9_7,large pairs
63_large,"exp (3, 1-4.JPG)",right,n,right,C,413,congruent,3,1_4,small pairs
63_large,"exp (68, 9-4.JPG)",left,b,left,C,413,incongruent,5,9_4,
63_large,"exp (63, 8-7.JPG)",left,b,left,C,414,incongruent,1,8_7,large pairs
63_large,"exp (68, 9-4.JPG)",left,b,left,C,415,incongruent,5,9_4,
63_large,"exp (2, 1-3.JPG)",right,n,right,C,417,congruent,2,1_3,small pairs
63_large,"exp (33, 5-1.JPG)",left,b,left,C,419,incongruent,4,5_1,
63_large,"exp (58, 8-2.JPG)",left,b,left,C,421,incongruent,6,8_2,
63_large,"exp (25, 4-1.JPG)",left,b,left,C,422,incongruent,3,4_1,small pairs
63_large,"exp (58, 8-2.JPG)",left,b,left,C,422,incongruent,6,8_2,
63_large,"exp (68, 9-4.JPG)",left,b,left,C,424,incongruent,5,9_4,
63_large,"exp (7, 1-8.JPG)",right,n,right,C,426,congruent,7,1_8,
63_large,"exp (57, 8-1.JPG)",left,b,left,C,426,incongruent,7,8_1,
63_large,"exp (27, 4-3.JPG)",left,b,left,C,428,incongruent,1,4_3,small pairs
63_large,"exp (17, 3-1.JPG)",left,b,left,C,430,incongruent,2,3_1,small pairs
63_large,"exp (44, 6-4.JPG)",left,b,left,C,431,incongruent,2,6_4,
63_large,"exp (23, 3-8.JPG)",right,n,right,C,432,congruent,5,3_8,
63_large,"exp (45, 6-5.JPG)",left,b,left,C,433,incongruent,1,6_5,
63_large,"exp (58, 8-2.JPG)",left,b,left,C,433,incongruent,6,8_2,
63_large,"exp (66, 9-2.JPG)",left,b,left,C,434,incongruent,7,9_2,
63_large,"exp (65, 9-1.JPG)",left,b,left,C,434,incongruent,8,9_1,
63_large,"exp (17, 3-1.JPG)",left,b,left,C,436,incongruent,2,3_1,small pairs
63_large,"exp (41, 6-1.JPG)",left,b,left,C,438,incongruent,5,6_1,
63_large,"exp (5, 1-6.JPG)",right,n,right,C,440,congruent,5,1_6,
63_large,"exp (8, 1-9.JPG)",right,n,right,C,442,congruent,8,1_9,
63_large,"exp (55, 7-8.JPG)",right,n,right,C,442,congruent,1,7_8,large pairs
63_large,"exp (59, 8-3.JPG)",left,b,left,C,442,incongruent,5,8_3,
63_large,"exp (26, 4-2.JPG)",left,b,left,C,444,incongruent,2,4_2,small pairs
