PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
100_large,"exp (7, 1-8.JPG)",right,n,right,C,444,congruent,7,1_8,
100_large,"exp (33, 5-1.JPG)",left,b,left,C,447,incongruent,4,5_1,
100_large,"exp (8, 1-9.JPG)",right,n,right,C,452,congruent,8,1_9,
100_large,"exp (59, 8-3.JPG)",left,b,left,C,456,incongruent,5,8_3,
100_large,"exp (29, 4-6.JPG)",right,n,right,C,456,congruent,2,4_6,
100_large,"exp (67, 9-3.JPG)",left,b,left,C,458,incongruent,6,9_3,
100_large,"exp (41, 6-1.JPG)",left,b,left,C,466,incongruent,5,6_1,
100_large,"exp (71, 9-7.JPG)",left,b,left,C,473,incongruent,2,9_7,large pairs
100_large,"exp (17, 3-1.JPG)",left,b,left,C,480,incongruent,2,3_1,small pairs
100_large,"exp (41, 6-1.JPG)",left,b,left,C,481,incongruent,5,6_1,
100_large,"exp (44, 6-4.JPG)",left,b,left,C,481,incongruent,2,6_4,
100_large,"exp (50, 7-2.JPG)",left,b,left,C,487,incongruent,5,7_2,
100_large,"exp (7, 1-8.JPG)",right,n,right,C,490,congruent,7,1_8,
100_large,"exp (4, 1-5.JPG)",right,n,right,C,494,congruent,4,1_5,
100_large,"exp (16, 2-9.JPG)",right,n,right,C,494,congruent,7,2_9,
100_large,"exp (6, 1-7.JPG)",right,n,right,C,495,congruent,6,1_7,
100_large,"exp (15, 2-8.JPG)",right,n,right,C,496,congruent,6,2_8,
100_large,"exp (3, 1-4.JPG)",right,n,right,C,498,congruent,3,1_4,small pairs
100_large,"exp (13, 2-6.JPG)",right,n,right,C,498,congruent,4,2_6,
100_large,"exp (41, 6-1.JPG)",left,b,left,C,500,incongruent,5,6_1,
100_large,"exp (65, 9-1.JPG)",left,b,left,C,500,incongruent,8,9_1,
100_large,"exp (4, 1-5.JPG)",right,n,right,C,502,congruent,4,1_5,
100_large,"exp (67, 9-3.JPG)",left,b,left,C,504,incongruent,6,9_3,
100_large,"exp (14, 2-7.JPG)",right,n,right,C,508,congruent,5,2_7,
100_large,"exp (49, 7-1.JPG)",left,b,left,C,508,incongruent,6,7_1,
100_large,"exp (69, 9-5.JPG)",left,b,left,C,512,incongruent,4,9_5,
100_large,"exp (49, 7-1.JPG)",left,b,left,C,512,incongruent,6,7_1,
100_large,"exp (25, 4-1.JPG)",left,b,left,C,512,incongruent,3,4_1,small pairs
100_large,"exp (58, 8-2.JPG)",left,b,left,C,516,incongruent,6,8_2,
100_large,"exp (6, 1-7.JPG)",right,n,right,C,518,congruent,6,1_7,
100_large,"exp (37, 5-6.JPG)",right,n,right,C,520,congruent,1,5_6,
