PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
80_small,"exp (8, 1-9.JPG)",left,b,left,C,427,congruent,8,1_9,
80_small,"exp (42, 6-2.JPG)",right,n,right,C,430,incongruent,4,6_2,
80_small,"exp (25, 4-1.JPG)",right,n,right,C,434,incongruent,3,4_1,small pairs
80_small,"exp (49, 7-1.JPG)",right,n,right,C,437,incongruent,6,7_1,
80_small,"exp (33, 5-1.JPG)",right,n,right,C,438,incongruent,4,5_1,
80_small,"exp (33, 5-1.JPG)",right,n,right,C,450,incongruent,4,5_1,
80_small,"exp (66, 9-2.JPG)",right,n,right,C,452,incongruent,7,9_2,
80_small,"exp (33, 5-1.JPG)",right,n,right,C,453,incongruent,4,5_1,
80_small,"exp (49, 7-1.JPG)",right,n,right,C,453,incongruent,6,7_1,
80_small,"exp (41, 6-1.JPG)",right,n,right,C,456,incongruent,5,6_1,
80_small,"exp (50, 7-2.JPG)",right,n,right,C,462,incongruent,5,7_2,
80_small,"exp (65, 9-1.JPG)",right,n,right,C,462,incongruent,8,9_1,
80_small,"exp (65, 9-1.JPG)",right,n,right,C,465,incongruent,8,9_1,
80_small,"exp (7, 1-8.JPG)",left,b,left,C,466,congruent,7,1_8,
80_small,"exp (25, 4-1.JPG)",right,n,right,C,471,incongruent,3,4_1,small pairs
80_small,"exp (17, 3-1.JPG)",right,n,right,C,472,incongruent,2,3_1,small pairs
80_small,"exp (49, 7-1.JPG)",right,n,right,C,474,incongruent,6,7_1,
80_small,"exp (3, 1-4.JPG)",left,b,left,C,474,congruent,3,1_4,small pairs
80_small,"exp (60, 8-4.JPG)",right,n,right,C,480,incongruent,4,8_4,
80_small,"exp (8, 1-9.JPG)",left,b,left,C,480,congruent,8,1_9,
80_small,"exp (69, 9-5.JPG)",right,n,right,C,482,incongruent,4,9_5,
80_small,"exp (22, 3-7.JPG)",left,b,left,C,482,congruent,4,3_7,
80_small,"exp (49, 7-1.JPG)",right,n,right,C,484,incongruent,6,7_1,
80_small,"exp (28, 4-5.JPG)",left,b,left,C,486,congruent,1,4_5,
80_small,"exp (41, 6-1.JPG)",right,n,right,C,486,incongruent,5,6_1,
