PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
53_small,"exp (25, 4-1.JPG)",right,n,right,C,383,incongruent,3,4_1,small pairs
53_small,"exp (49, 7-1.JPG)",right,n,right,C,409,incongruent,6,7_1,
53_small,"exp (16, 2-9.JPG)",left,b,left,C,413,congruent,7,2_9,
53_small,"exp (2, 1-3.JPG)",left,b,left,C,417,congruent,2,1_3,small pairs
53_small,"exp (5, 1-6.JPG)",left,b,left,C,421,congruent,5,1_6,
53_small,"exp (22, 3-7.JPG)",left,b,left,C,429,congruent,4,3_7,
53_small,"exp (4, 1-5.JPG)",left,b,left,C,431,congruent,4,1_5,
53_small,"exp (66, 9-2.JPG)",right,n,right,C,438,incongruent,7,9_2,
53_small,"exp (10, 2-3.JPG)",left,b,left,C,438,congruent,1,2_3,small pairs
53_small,"exp (3, 1-4.JPG)",left,b,left,C,439,congruent,3,1_4,small pairs
53_small,"exp (8, 1-9.JPG)",left,b,left,C,440,congruent,8,1_9,
53_small,"exp (43, 6-3.JPG)",right,n,right,C,441,incongruent,3,6_3,
53_small,"exp (24, 3-9.JPG)",left,b,left,C,444,congruent,6,3_9,
53_small,"exp (57, 8-1.JPG)",right,n,right,C,448,incongruent,7,8_1,
53_small,"exp (18, 3-2.JPG)",right,n,right,C,449,incongruent,1,3_2,small pairs
53_small,"exp (14, 2-7.JPG)",left,b,left,C,453,congruent,5,2_7,
53_small,"exp (28, 4-5.JPG)",left,b,left,C,453,congruent,1,4_5,
53_small,"exp (6, 1-7.JPG)",left,b,left,C,454,congruent,6,1_7,
53_small,"exp (8, 1-9.JPG)",left,b,left,C,456,congruent,8,1_9,
53_small,"exp (28, 4-5.JPG)",left,b,left,C,457,congruent,1,4_5,
53_small,"exp (17, 3-1.JPG)",right,n,right,C,459,incongruent,2,3_1,small pairs
53_small,"exp (14, 2-7.JPG)",left,b,left,C,465,congruent,5,2_7,
53_small,"exp (42, 6-2.JPG)",right,n,right,C,467,incongruent,4,6_2,
53_small,"exp (11, 2-4.JPG)",left,b,left,C,467,congruent,2,2_4,small pairs
53_small,"exp (57, 8-1.JPG)",right,n,right,C,471,incongruent,7,8_1,
53_small,"exp (1, 1-2.JPG)",left,b,left,C,471,congruent,1,1_2,small pairs
53_small,"exp (59, 8-3.JPG)",right,n,right,C,471,incongruent,5,8_3,
53_small,"exp (57, 8-1.JPG)",right,n,right,C,475,incongruent,7,8_1,
53_small,"exp (32, 4-9.JPG)",left,b,left,C,477,congruent,5,4_9,
53_small,"exp (20, 3-5.JPG)",left,b,left,C,477,congruent,2,3_5,
53_small,"exp (33, 5-1.JPG)",right,n,right,C,477,incongruent,4,5_1,
53_small,"exp (15, 2-8.JPG)",left,b,left,C,479,congruent,6,2_8,
53_small,"exp (66, 9-2.JPG)",right,n,right,C,479,incongruent,7,9_2,
53_small,"exp (39, 5-8.JPG)",left,b,left,C,479,congruent,3,5_8,
53_small,"exp (71, 9-7.JPG)",right,n,right,C,482,incongruent,2,9_7,large pairs
53_small,"exp (65, 9-1.JPG)",right,n,right,C,483,incongruent,8,9_1,
53_small,"exp (34, 5-2.JPG)",right,n,right,C,485,incongruent,3,5_2,
53_small,"exp (21, 3-6.JPG)",left,b,left,C,485,congruent,3,3_6,
53_small,"exp (4, 1-5.JPG)",left,b,left,C,488,congruent,4,1_5,
53_small,"exp (58, 8-2.JPG)",right,n,right,C,492,incongruent,6,8_2,
53_small,"exp (65, 9-1.JPG)",right,n,right,C,492,incongruent,8,9_1,
53_small,"exp (41, 6-1.JPG)",right,n,right,C,493,incongruent,5,6_1,
53_small,"exp (68, 9-4.JPG)",right,n,right,C,493,incongruent,5,9_4,
53_small,"exp (24, 3-9.JPG)",left,b,left,C,495,congruent,6,3_9,
53_small,"exp (71, 9-7.JPG)",right,n,right,C,497,incongruent,2,9_7,large pairs
53_small,"exp (11, 2-4.JPG)",left,b,left,C,498,congruent,2,2_4,small pairs
53_small,"exp (72, 9-8.JPG)",right,n,right,C,502,incongruent,1,9_8,large pairs
53_small,"exp (6, 1-7.JPG)",left,b,left,C,503,congruent,6,1_7,
53_small,"exp (67, 9-3.JPG)",right,n,right,C,503,incongruent,6,9_3,
53_small,"exp (25, 4-1.JPG)",right,n,right,C,504,incongruent,3,4_1,small pairs
53_small,"exp (12, 2-5.JPG)",left,b,left,C,505,congruent,3,2_5,
53_small,"exp (14, 2-7.JPG)",left,b,left,C,507,congruent,5,2_7,
53_small,"exp (7, 1-8.JPG)",left,b,left,C,507,congruent,7,1_8,
53_small,"exp (12, 2-5.JPG)",left,b,left,C,510,congruent,3,2_5,
53_small,"exp (14, 2-7.JPG)",left,b,left,C,511,congruent,5,2_7,
53_small,"exp (60, 8-4.JPG)",right,n,right,C,511,incongruent,4,8_4,
53_small,"exp (43, 6-3.JPG)",right,n,right,C,512,incongruent,3,6_3,
53_small,"exp (60, 8-4.JPG)",right,n,right,C,513,incongruent,4,8_4,
53_small,"exp (69, 9-5.JPG)",right,n,right,C,515,incongruent,4,9_5,
53_small,"exp (58, 8-2.JPG)",right,n,right,C,515,incongruent,6,8_2,
53_small,"exp (35, 5-3.JPG)",right,n,right,C,516,incongruent,2,5_3,
53_small,"exp (41, 6-1.JPG)",right,n,right,C,517,incongruent,5,6_1,
53_small,"exp (26, 4-2.JPG)",right,n,right,C,517,incongruent,2,4_2,small pairs
53_small,"exp (51, 7-3.JPG)",right,n,right,C,519,incongruent,4,7_3,
53_small,"exp (7, 1-8.JPG)",left,b,left,C,520,congruent,7,1_8,
53_small,"exp (49, 7-1.JPG)",right,n,right,C,525,incongruent,6,7_1,
53_small,"exp (63, 8-7.JPG)",right,n,right,C,525,incongruent,1,8_7,large pairs
53_small,"exp (16, 2-9.JPG)",left,b,left,C,525,congruent,7,2_9,
53_small,"exp (61, 8-5.JPG)",right,n,right,C,526,incongruent,3,8_5,
53_small,"exp (7, 1-8.JPG)",left,b,left,C,527,congruent,7,1_8,
53_small,"exp (49, 7-1.JPG)",right,n,right,C,527,incongruent,6,7_1,
53_small,"exp (53, 7-5.JPG)",right,n,right,C,527,incongruent,2,7_5,
53_small,"exp (19, 3-4.JPG)",left,b,left,C,527,congruent,1,3_4,small pairs
53_small,"exp (42, 6-2.JPG)",right,n,right,C,528,incongruent,4,6_2,
53_small,"exp (63, 8-7.JPG)",right,n,right,C,529,incongruent,1,8_7,large pairs
53_small,"exp (6, 1-7.JPG)",left,b,left,C,529,congruent,6,1_7,
53_small,"exp (69, 9-5.JPG)",right,n,right,C,530,incongruent,4,9_5,
53_small,"exp (13, 2-6.JPG)",left,b,left,C,531,congruent,4,2_6,
53_small,"exp (35, 5-3.JPG)",right,n,right,C,531,incongruent,2,5_3,
53_small,"exp (27, 4-3.JPG)",right,n,right,C,531,incongruent,1,4_3,small pairs
53_small,"exp (20, 3-5.JPG)",left,b,left,C,531,congruent,2,3_5,
53_small,"exp (23, 3-8.JPG)",left,b,left,C,533,congruent,5,3_8,
53_small,"exp (10, 2-3.JPG)",left,b,left,C,533,congruent,1,2_3,small pairs
53_small,"exp (49, 7-1.JPG)",right,n,right,C,537,incongruent,6,7_1,
53_small,"exp (2, 1-3.JPG)",left,b,left,C,538,congruent,2,1_3,small pairs
53_small,"exp (69, 9-5.JPG)",right,n,right,C,539,incongruent,4,9_5,
53_small,"exp (37, 5-6.JPG)",left,b,left,C,540,congruent,1,5_6,
53_small,"exp (58, 8-2.JPG)",right,n,right,C,541,incongruent,6,8_2,
53_small,"exp (54, 7-6.JPG)",right,n,right,C,541,incongruent,1,7_6,large pairs
53_small,"exp (4, 1-5.JPG)",left,b,left,C,543,congruent,4,1_5,
53_small,"exp (36, 5-4.JPG)",right,n,right,C,543,incongruent,1,5_4,
53_small,"exp (53, 7-5.JPG)",right,n,right,C,543,incongruent,2,7_5,
53_small,"exp (50, 7-2.JPG)",right,n,right,C,543,incongruent,5,7_2,
53_small,"exp (42, 6-2.JPG)",right,n,right,C,544,incongruent,4,6_2,
53_small,"exp (24, 3-9.JPG)",left,b,left,C,545,congruent,6,3_9,
53_small,"exp (55, 7-8.JPG)",left,b,left,C,546,congruent,1,7_8,large pairs
53_small,"exp (26, 4-2.JPG)",right,n,right,C,547,incongruent,2,4_2,small pairs
53_small,"exp (23, 3-8.JPG)",left,b,left,C,547,congruent,5,3_8,
53_small,"exp (2, 1-3.JPG)",left,b,left,C,549,congruent,2,1_3,small pairs
53_small,"exp (66, 9-2.JPG)",right,n,right,C,549,incongruent,7,9_2,
53_small,"exp (10, 2-3.JPG)",left,b,left,C,549,congruent,1,2_3,small pairs
53_small,"exp (70, 9-6.JPG)",right,n,right,C,549,incongruent,3,9_6,large pairs
53_small,"exp (36, 5-4.JPG)",right,n,right,C,550,incongruent,1,5_4,
53_small,"exp (5, 1-6.JPG)",left,b,left,C,551,congruent,5,1_6,
53_small,"exp (27, 4-3.JPG)",right,n,right,C,554,incongruent,1,4_3,small pairs
53_small,"exp (59, 8-3.JPG)",right,n,right,C,554,incongruent,5,8_3,
53_small,"exp (71, 9-7.JPG)",right,n,right,C,555,incongruent,2,9_7,large pairs
53_small,"exp (65, 9-1.JPG)",right,n,right,C,555,incongruent,8,9_1,
53_small,"exp (48, 6-9.JPG)",left,b,left,C,556,congruent,3,6_9,large pairs
53_small,"exp (59, 8-3.JPG)",right,n,right,C,557,incongruent,5,8_3,
53_small,"exp (42, 6-2.JPG)",right,n,right,C,558,incongruent,4,6_2,
53_small,"exp (33, 5-1.JPG)",right,n,right,C,561,incongruent,4,5_1,
53_small,"exp (57, 8-1.JPG)",right,n,right,C,561,incongruent,7,8_1,
53_small,"exp (17, 3-1.JPG)",right,n,right,C,561,incongruent,2,3_1,small pairs
53_small,"exp (19, 3-4.JPG)",left,b,left,C,562,congruent,1,3_4,small pairs
53_small,"exp (62, 8-6.JPG)",right,n,right,C,562,incongruent,2,8_6,large pairs
53_small,"exp (28, 4-5.JPG)",left,b,left,C,564,congruent,1,4_5,
53_small,"exp (20, 3-5.JPG)",left,b,left,C,565,congruent,2,3_5,
53_small,"exp (7, 1-8.JPG)",left,b,left,C,565,congruent,7,1_8,
53_small,"exp (59, 8-3.JPG)",right,n,right,C,565,incongruent,5,8_3,
53_small,"exp (9, 2-1.JPG)",right,n,right,C,565,incongruent,1,2_1,small pairs
53_small,"exp (15, 2-8.JPG)",left,b,left,C,567,congruent,6,2_8,
53_small,"exp (67, 9-3.JPG)",right,n,right,C,567,incongruent,6,9_3,
53_small,"exp (3, 1-4.JPG)",left,b,left,C,568,congruent,3,1_4,small pairs
53_small,"exp (72, 9-8.JPG)",right,n,right,C,569,incongruent,1,9_8,large pairs
53_small,"exp (19, 3-4.JPG)",left,b,left,C,570,congruent,1,3_4,small pairs
53_small,"exp (52, 7-4.JPG)",right,n,right,C,570,incongruent,3,7_4,
53_small,"exp (15, 2-8.JPG)",left,b,left,C,570,congruent,6,2_8,
53_small,"exp (5, 1-6.JPG)",left,b,left,C,572,congruent,5,1_6,
53_small,"exp (50, 7-2.JPG)",right,n,right,C,573,incongruent,5,7_2,
