PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
52_small,"exp (3, 1-4.JPG)",left,b,left,C,407,congruent,3,1_4,small pairs
52_small,"exp (1, 1-2.JPG)",left,b,left,C,416,congruent,1,1_2,small pairs
52_small,"exp (19, 3-4.JPG)",left,b,left,C,417,congruent,1,3_4,small pairs
52_small,"exp (23, 3-8.JPG)",left,b,left,C,418,congruent,5,3_8,
52_small,"exp (5, 1-6.JPG)",left,b,left,C,422,congruent,5,1_6,
52_small,"exp (1, 1-2.JPG)",left,b,left,C,424,congruent,1,1_2,small pairs
52_small,"exp (10, 2-3.JPG)",left,b,left,C,426,congruent,1,2_3,small pairs
52_small,"exp (12, 2-5.JPG)",left,b,left,C,427,congruent,3,2_5,
52_small,"exp (16, 2-9.JPG)",left,b,left,C,427,congruent,7,2_9,
52_small,"exp (7, 1-8.JPG)",left,b,left,C,427,congruent,7,1_8,
52_small,"exp (66, 9-2.JPG)",right,n,right,C,428,incongruent,7,9_2,
52_small,"exp (12, 2-5.JPG)",left,b,left,C,428,congruent,3,2_5,
52_small,"exp (16, 2-9.JPG)",left,b,left,C,433,congruent,7,2_9,
52_small,"exp (13, 2-6.JPG)",left,b,left,C,434,congruent,4,2_6,
52_small,"exp (5, 1-6.JPG)",left,b,left,C,435,congruent,5,1_6,
52_small,"exp (7, 1-8.JPG)",left,b,left,C,438,congruent,7,1_8,
52_small,"exp (4, 1-5.JPG)",left,b,left,C,440,congruent,4,1_5,
52_small,"exp (2, 1-3.JPG)",left,b,left,C,440,congruent,2,1_3,small pairs
52_small,"exp (41, 6-1.JPG)",right,n,right,C,444,incongruent,5,6_1,
52_small,"exp (20, 3-5.JPG)",left,b,left,C,445,congruent,2,3_5,
52_small,"exp (17, 3-1.JPG)",right,n,right,C,446,incongruent,2,3_1,small pairs
52_small,"exp (34, 5-2.JPG)",right,n,right,C,446,incongruent,3,5_2,
52_small,"exp (3, 1-4.JPG)",left,b,left,C,448,congruent,3,1_4,small pairs
52_small,"exp (42, 6-2.JPG)",right,n,right,C,448,incongruent,4,6_2,
52_small,"exp (25, 4-1.JPG)",right,n,right,C,448,incongruent,3,4_1,small pairs
52_small,"exp (2, 1-3.JPG)",left,b,left,C,451,congruent,2,1_3,small pairs
52_small,"exp (41, 6-1.JPG)",right,n,right,C,452,incongruent,5,6_1,
52_small,"exp (14, 2-7.JPG)",left,b,left,C,455,congruent,5,2_7,
52_small,"exp (57, 8-1.JPG)",right,n,right,C,455,incongruent,7,8_1,
52_small,"exp (33, 5-1.JPG)",right,n,right,C,456,incongruent,4,5_1,
52_small,"exp (6, 1-7.JPG)",left,b,left,C,457,congruent,6,1_7,
52_small,"exp (69, 9-5.JPG)",right,n,right,C,457,incongruent,4,9_5,
52_small,"exp (17, 3-1.JPG)",right,n,right,C,460,incongruent,2,3_1,small pairs
52_small,"exp (7, 1-8.JPG)",left,b,left,C,460,congruent,7,1_8,
52_small,"exp (59, 8-3.JPG)",right,n,right,C,461,incongruent,5,8_3,
52_small,"exp (16, 2-9.JPG)",left,b,left,C,462,congruent,7,2_9,
52_small,"exp (4, 1-5.JPG)",left,b,left,C,464,congruent,4,1_5,
52_small,"exp (65, 9-1.JPG)",right,n,right,C,464,incongruent,8,9_1,
52_small,"exp (8, 1-9.JPG)",left,b,left,C,464,congruent,8,1_9,
52_small,"exp (15, 2-8.JPG)",left,b,left,C,465,congruent,6,2_8,
52_small,"exp (21, 3-6.JPG)",left,b,left,C,466,congruent,3,3_6,
52_small,"exp (32, 4-9.JPG)",left,b,left,C,466,congruent,5,4_9,
52_small,"exp (6, 1-7.JPG)",left,b,left,C,469,congruent,6,1_7,
52_small,"exp (41, 6-1.JPG)",right,n,right,C,470,incongruent,5,6_1,
52_small,"exp (11, 2-4.JPG)",left,b,left,C,470,congruent,2,2_4,small pairs
52_small,"exp (57, 8-1.JPG)",right,n,right,C,471,incongruent,7,8_1,
52_small,"exp (16, 2-9.JPG)",left,b,left,C,472,congruent,7,2_9,
52_small,"exp (7, 1-8.JPG)",left,b,left,C,472,congruent,7,1_8,
52_small,"exp (68, 9-4.JPG)",right,n,right,C,474,incongruent,5,9_4,
52_small,"exp (3, 1-4.JPG)",left,b,left,C,474,congruent,3,1_4,small pairs
52_small,"exp (11, 2-4.JPG)",left,b,left,C,474,congruent,2,2_4,small pairs
52_small,"exp (65, 9-1.JPG)",right,n,right,C,480,incongruent,8,9_1,
52_small,"exp (2, 1-3.JPG)",left,b,left,C,480,congruent,2,1_3,small pairs
52_small,"exp (11, 2-4.JPG)",left,b,left,C,480,congruent,2,2_4,small pairs
52_small,"exp (26, 4-2.JPG)",right,n,right,C,481,incongruent,2,4_2,small pairs
52_small,"exp (8, 1-9.JPG)",left,b,left,C,482,congruent,8,1_9,
52_small,"exp (1, 1-2.JPG)",left,b,left,C,483,congruent,1,1_2,small pairs
52_small,"exp (7, 1-8.JPG)",left,b,left,C,483,congruent,7,1_8,
52_small,"exp (22, 3-7.JPG)",left,b,left,C,483,congruent,4,3_7,
52_small,"exp (34, 5-2.JPG)",right,n,right,C,483,incongruent,3,5_2,
52_small,"exp (6, 1-7.JPG)",left,b,left,C,484,congruent,6,1_7,
52_small,"exp (28, 4-5.JPG)",left,b,left,C,484,congruent,1,4_5,
52_small,"exp (30, 4-7.JPG)",left,b,left,C,485,congruent,3,4_7,
52_small,"exp (65, 9-1.JPG)",right,n,right,C,485,incongruent,8,9_1,
52_small,"exp (25, 4-1.JPG)",right,n,right,C,485,incongruent,3,4_1,small pairs
