PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
50_small,"exp (6, 1-7.JPG)",left,b,left,C,327,congruent,6,1_7,
50_small,"exp (4, 1-5.JPG)",left,b,left,C,342,congruent,4,1_5,
50_small,"exp (15, 2-8.JPG)",left,b,left,C,342,congruent,6,2_8,
50_small,"exp (49, 7-1.JPG)",right,n,right,C,344,incongruent,6,7_1,
50_small,"exp (59, 8-3.JPG)",right,n,right,C,350,incongruent,5,8_3,
50_small,"exp (25, 4-1.JPG)",right,n,right,C,352,incongruent,3,4_1,small pairs
50_small,"exp (15, 2-8.JPG)",left,b,left,C,353,congruent,6,2_8,
50_small,"exp (5, 1-6.JPG)",left,b,left,C,362,congruent,5,1_6,
50_small,"exp (58, 8-2.JPG)",right,n,right,C,366,incongruent,6,8_2,
50_small,"exp (8, 1-9.JPG)",left,b,left,C,366,congruent,8,1_9,
50_small,"exp (14, 2-7.JPG)",left,b,left,C,367,congruent,5,2_7,
50_small,"exp (34, 5-2.JPG)",right,n,right,C,368,incongruent,3,5_2,
50_small,"exp (59, 8-3.JPG)",right,n,right,C,368,incongruent,5,8_3,
50_small,"exp (32, 4-9.JPG)",left,b,left,C,368,congruent,5,4_9,
50_small,"exp (65, 9-1.JPG)",right,n,right,C,369,incongruent,8,9_1,
50_small,"exp (2, 1-3.JPG)",left,b,left,C,370,congruent,2,1_3,small pairs
50_small,"exp (60, 8-4.JPG)",right,n,right,C,370,incongruent,4,8_4,
50_small,"exp (43, 6-3.JPG)",right,n,right,C,370,incongruent,3,6_3,
50_small,"exp (68, 9-4.JPG)",right,n,right,C,371,incongruent,5,9_4,
50_small,"exp (65, 9-1.JPG)",right,n,right,C,372,incongruent,8,9_1,
50_small,"exp (21, 3-6.JPG)",left,b,left,C,372,congruent,3,3_6,
50_small,"exp (63, 8-7.JPG)",right,n,right,C,372,incongruent,1,8_7,large pairs
50_small,"exp (27, 4-3.JPG)",right,n,right,C,373,incongruent,1,4_3,small pairs
50_small,"exp (55, 7-8.JPG)",left,b,left,C,375,congruent,1,7_8,large pairs
50_small,"exp (8, 1-9.JPG)",left,b,left,C,376,congruent,8,1_9,
50_small,"exp (10, 2-3.JPG)",left,b,left,C,376,congruent,1,2_3,small pairs
50_small,"exp (16, 2-9.JPG)",left,b,left,C,376,congruent,7,2_9,
50_small,"exp (58, 8-2.JPG)",right,n,right,C,376,incongruent,6,8_2,
50_small,"exp (7, 1-8.JPG)",left,b,left,C,378,congruent,7,1_8,
50_small,"exp (21, 3-6.JPG)",left,b,left,C,378,congruent,3,3_6,
50_small,"exp (30, 4-7.JPG)",left,b,left,C,378,congruent,3,4_7,
50_small,"exp (42, 6-2.JPG)",right,n,right,C,380,incongruent,4,6_2,
50_small,"exp (24, 3-9.JPG)",left,b,left,C,382,congruent,6,3_9,
50_small,"exp (49, 7-1.JPG)",right,n,right,C,382,incongruent,6,7_1,
50_small,"exp (41, 6-1.JPG)",right,n,right,C,382,incongruent,5,6_1,
50_small,"exp (45, 6-5.JPG)",right,n,right,C,383,incongruent,1,6_5,
50_small,"exp (11, 2-4.JPG)",left,b,left,C,383,congruent,2,2_4,small pairs
50_small,"exp (34, 5-2.JPG)",right,n,right,C,384,incongruent,3,5_2,
50_small,"exp (7, 1-8.JPG)",left,b,left,C,384,congruent,7,1_8,
50_small,"exp (19, 3-4.JPG)",left,b,left,C,385,congruent,1,3_4,small pairs
50_small,"exp (17, 3-1.JPG)",right,n,right,C,386,incongruent,2,3_1,small pairs
50_small,"exp (65, 9-1.JPG)",right,n,right,C,386,incongruent,8,9_1,
50_small,"exp (7, 1-8.JPG)",left,b,left,C,386,congruent,7,1_8,
50_small,"exp (61, 8-5.JPG)",right,n,right,C,386,incongruent,3,8_5,
50_small,"exp (37, 5-6.JPG)",left,b,left,C,388,congruent,1,5_6,
50_small,"exp (57, 8-1.JPG)",right,n,right,C,388,incongruent,7,8_1,
50_small,"exp (51, 7-3.JPG)",right,n,right,C,390,incongruent,4,7_3,
50_small,"exp (23, 3-8.JPG)",left,b,left,C,390,congruent,5,3_8,
50_small,"exp (59, 8-3.JPG)",right,n,right,C,391,incongruent,5,8_3,
50_small,"exp (66, 9-2.JPG)",right,n,right,C,392,incongruent,7,9_2,
50_small,"exp (57, 8-1.JPG)",right,n,right,C,392,incongruent,7,8_1,
50_small,"exp (5, 1-6.JPG)",left,b,left,C,392,congruent,5,1_6,
50_small,"exp (2, 1-3.JPG)",left,b,left,C,392,congruent,2,1_3,small pairs
50_small,"exp (33, 5-1.JPG)",right,n,right,C,393,incongruent,4,5_1,
50_small,"exp (22, 3-7.JPG)",left,b,left,C,393,congruent,4,3_7,
