PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
11_small,"exp (1, 1-2.JPG)",left,b,left,C,386,congruent,1,1_2,small pairs
11_small,"exp (19, 3-4.JPG)",left,b,left,C,474,congruent,1,3_4,small pairs
11_small,"exp (10, 2-3.JPG)",left,b,left,C,479,congruent,1,2_3,small pairs
11_small,"exp (1, 1-2.JPG)",left,b,left,C,485,congruent,1,1_2,small pairs
11_small,"exp (37, 5-6.JPG)",left,b,left,C,486,congruent,1,5_6,
11_small,"exp (19, 3-4.JPG)",left,b,left,C,515,congruent,1,3_4,small pairs
11_small,"exp (28, 4-5.JPG)",left,b,left,C,515,congruent,1,4_5,
11_small,"exp (37, 5-6.JPG)",left,b,left,C,533,congruent,1,5_6,
11_small,"exp (19, 3-4.JPG)",left,b,left,C,538,congruent,1,3_4,small pairs
11_small,"exp (1, 1-2.JPG)",left,b,left,C,541,congruent,1,1_2,small pairs
11_small,"exp (46, 6-7.JPG)",left,b,left,C,552,congruent,1,6_7,large pairs
11_small,"exp (10, 2-3.JPG)",left,b,left,C,588,congruent,1,2_3,small pairs
11_small,"exp (64, 8-9.JPG)",left,b,left,C,589,congruent,1,8_9,large pairs
11_small,"exp (19, 3-4.JPG)",left,b,left,C,613,congruent,1,3_4,small pairs
11_small,"exp (10, 2-3.JPG)",left,b,left,C,632,congruent,1,2_3,small pairs
11_small,"exp (55, 7-8.JPG)",left,b,left,C,637,congruent,1,7_8,large pairs
11_small,"exp (46, 6-7.JPG)",left,b,left,C,638,congruent,1,6_7,large pairs
11_small,"exp (1, 1-2.JPG)",left,b,left,C,644,congruent,1,1_2,small pairs
11_small,"exp (28, 4-5.JPG)",left,b,left,C,665,congruent,1,4_5,
11_small,"exp (55, 7-8.JPG)",left,b,left,C,673,congruent,1,7_8,large pairs
11_small,"exp (10, 2-3.JPG)",left,b,left,C,676,congruent,1,2_3,small pairs
11_small,"exp (37, 5-6.JPG)",left,b,left,C,682,congruent,1,5_6,
11_small,"exp (1, 1-2.JPG)",left,b,left,C,684,congruent,1,1_2,small pairs
11_small,"exp (37, 5-6.JPG)",left,b,left,C,698,congruent,1,5_6,
11_small,"exp (10, 2-3.JPG)",left,b,left,C,702,congruent,1,2_3,small pairs
11_small,"exp (28, 4-5.JPG)",left,b,left,C,721,congruent,1,4_5,
11_small,"exp (19, 3-4.JPG)",left,b,left,C,722,congruent,1,3_4,small pairs
11_small,"exp (37, 5-6.JPG)",left,b,left,C,726,congruent,1,5_6,
11_small,"exp (28, 4-5.JPG)",left,b,left,C,730,congruent,1,4_5,
11_small,"exp (28, 4-5.JPG)",left,b,left,C,754,congruent,1,4_5,
11_small,"exp (64, 8-9.JPG)",left,b,left,C,786,congruent,1,8_9,large pairs
11_small,"exp (46, 6-7.JPG)",left,b,left,C,799,congruent,1,6_7,large pairs
11_small,"exp (64, 8-9.JPG)",left,b,left,C,828,congruent,1,8_9,large pairs
11_small,"exp (55, 7-8.JPG)",left,b,left,C,832,congruent,1,7_8,large pairs
11_small,"exp (55, 7-8.JPG)",left,b,left,C,840,congruent,1,7_8,large pairs
11_small,"exp (46, 6-7.JPG)",left,b,left,C,894,congruent,1,6_7,large pairs
11_small,"exp (46, 6-7.JPG)",left,b,left,C,934,congruent,1,6_7,large pairs
11_small,"exp (55, 7-8.JPG)",left,b,left,C,947,congruent,1,7_8,large pairs
11_small,"exp (64, 8-9.JPG)",left,b,left,C,989,congruent,1,8_9,large pairs
11_small,"exp (64, 8-9.JPG)",left,b,left,C,1023,congruent,1,8_9,large pairs
11_small,"exp (9, 2-1.JPG)",right,n,right,C,491,incongruent,1,2_1,small pairs
11_small,"exp (27, 4-3.JPG)",right,n,right,C,511,incongruent,1,4_3,small pairs
11_small,"exp (9, 2-1.JPG)",right,n,right,C,526,incongruent,1,2_1,small pairs
11_small,"exp (36, 5-4.JPG)",right,n,right,C,541,incongruent,1,5_4,
11_small,"exp (9, 2-1.JPG)",right,n,right,C,548,incongruent,1,2_1,small pairs
11_small,"exp (72, 9-8.JPG)",right,n,right,C,567,incongruent,1,9_8,large pairs
11_small,"exp (45, 6-5.JPG)",right,n,right,C,591,incongruent,1,6_5,
11_small,"exp (63, 8-7.JPG)",right,n,right,C,600,incongruent,1,8_7,large pairs
11_small,"exp (54, 7-6.JPG)",right,n,right,C,604,incongruent,1,7_6,large pairs
11_small,"exp (27, 4-3.JPG)",right,n,right,C,616,incongruent,1,4_3,small pairs
11_small,"exp (9, 2-1.JPG)",right,n,right,C,637,incongruent,1,2_1,small pairs
11_small,"exp (36, 5-4.JPG)",right,n,right,C,683,incongruent,1,5_4,
11_small,"exp (18, 3-2.JPG)",right,n,right,C,696,incongruent,1,3_2,small pairs
11_small,"exp (63, 8-7.JPG)",right,n,right,C,696,incongruent,1,8_7,large pairs
11_small,"exp (27, 4-3.JPG)",right,n,right,C,702,incongruent,1,4_3,small pairs
11_small,"exp (18, 3-2.JPG)",right,n,right,C,708,incongruent,1,3_2,small pairs
11_small,"exp (9, 2-1.JPG)",right,n,right,C,712,incongruent,1,2_1,small pairs
11_small,"exp (54, 7-6.JPG)",right,n,right,C,715,incongruent,1,7_6,large pairs
11_small,"exp (72, 9-8.JPG)",right,n,right,C,724,incongruent,1,9_8,large pairs
11_small,"exp (36, 5-4.JPG)",right,n,right,C,736,incongruent,1,5_4,
11_small,"exp (36, 5-4.JPG)",right,n,right,C,746,incongruent,1,5_4,
