PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
77_small,"exp (33, 5-1.JPG)",right,n,right,C,434,incongruent,4,5_1,
77_small,"exp (11, 2-4.JPG)",left,b,left,C,436,congruent,2,2_4,small pairs
77_small,"exp (3, 1-4.JPG)",left,b,left,C,440,congruent,3,1_4,small pairs
77_small,"exp (42, 6-2.JPG)",right,n,right,C,446,incongruent,4,6_2,
77_small,"exp (26, 4-2.JPG)",right,n,right,C,448,incongruent,2,4_2,small pairs
77_small,"exp (32, 4-9.JPG)",left,b,left,C,448,congruent,5,4_9,
77_small,"exp (66, 9-2.JPG)",right,n,right,C,453,incongruent,7,9_2,
77_small,"exp (6, 1-7.JPG)",left,b,left,C,456,congruent,6,1_7,
77_small,"exp (14, 2-7.JPG)",left,b,left,C,461,congruent,5,2_7,
77_small,"exp (34, 5-2.JPG)",right,n,right,C,463,incongruent,3,5_2,
77_small,"exp (37, 5-6.JPG)",left,b,left,C,464,congruent,1,5_6,
77_small,"exp (7, 1-8.JPG)",left,b,left,C,466,congruent,7,1_8,
77_small,"exp (42, 6-2.JPG)",right,n,right,C,468,incongruent,4,6_2,
77_small,"exp (26, 4-2.JPG)",right,n,right,C,468,incongruent,2,4_2,small pairs
77_small,"exp (66, 9-2.JPG)",right,n,right,C,468,incongruent,7,9_2,
77_small,"exp (25, 4-1.JPG)",right,n,right,C,468,incongruent,3,4_1,small pairs
77_small,"exp (8, 1-9.JPG)",left,b,left,C,469,congruent,8,1_9,
77_small,"exp (4, 1-5.JPG)",left,b,left,C,469,congruent,4,1_5,
77_small,"exp (15, 2-8.JPG)",left,b,left,C,469,congruent,6,2_8,
77_small,"exp (30, 4-7.JPG)",left,b,left,C,473,congruent,3,4_7,
77_small,"exp (8, 1-9.JPG)",left,b,left,C,473,congruent,8,1_9,
77_small,"exp (14, 2-7.JPG)",left,b,left,C,478,congruent,5,2_7,
77_small,"exp (57, 8-1.JPG)",right,n,right,C,479,incongruent,7,8_1,
77_small,"exp (16, 2-9.JPG)",left,b,left,C,480,congruent,7,2_9,
77_small,"exp (4, 1-5.JPG)",left,b,left,C,482,congruent,4,1_5,
77_small,"exp (24, 3-9.JPG)",left,b,left,C,482,congruent,6,3_9,
77_small,"exp (9, 2-1.JPG)",right,n,right,C,486,incongruent,1,2_1,small pairs
77_small,"exp (13, 2-6.JPG)",left,b,left,C,488,congruent,4,2_6,
77_small,"exp (45, 6-5.JPG)",right,n,right,C,488,incongruent,1,6_5,
77_small,"exp (1, 1-2.JPG)",left,b,left,C,488,congruent,1,1_2,small pairs
77_small,"exp (58, 8-2.JPG)",right,n,right,C,488,incongruent,6,8_2,
77_small,"exp (2, 1-3.JPG)",left,b,left,C,489,congruent,2,1_3,small pairs
77_small,"exp (24, 3-9.JPG)",left,b,left,C,491,congruent,6,3_9,
77_small,"exp (67, 9-3.JPG)",right,n,right,C,493,incongruent,6,9_3,
77_small,"exp (4, 1-5.JPG)",left,b,left,C,494,congruent,4,1_5,
77_small,"exp (10, 2-3.JPG)",left,b,left,C,495,congruent,1,2_3,small pairs
77_small,"exp (22, 3-7.JPG)",left,b,left,C,495,congruent,4,3_7,
77_small,"exp (50, 7-2.JPG)",right,n,right,C,495,incongruent,5,7_2,
77_small,"exp (8, 1-9.JPG)",left,b,left,C,496,congruent,8,1_9,
77_small,"exp (58, 8-2.JPG)",right,n,right,C,496,incongruent,6,8_2,
77_small,"exp (10, 2-3.JPG)",left,b,left,C,496,congruent,1,2_3,small pairs
77_small,"exp (4, 1-5.JPG)",left,b,left,C,496,congruent,4,1_5,
77_small,"exp (5, 1-6.JPG)",left,b,left,C,498,congruent,5,1_6,
77_small,"exp (15, 2-8.JPG)",left,b,left,C,501,congruent,6,2_8,
77_small,"exp (20, 3-5.JPG)",left,b,left,C,501,congruent,2,3_5,
77_small,"exp (17, 3-1.JPG)",right,n,right,C,501,incongruent,2,3_1,small pairs
77_small,"exp (34, 5-2.JPG)",right,n,right,C,501,incongruent,3,5_2,
77_small,"exp (12, 2-5.JPG)",left,b,left,C,503,congruent,3,2_5,
77_small,"exp (53, 7-5.JPG)",right,n,right,C,503,incongruent,2,7_5,
77_small,"exp (49, 7-1.JPG)",right,n,right,C,504,incongruent,6,7_1,
77_small,"exp (51, 7-3.JPG)",right,n,right,C,504,incongruent,4,7_3,
77_small,"exp (12, 2-5.JPG)",left,b,left,C,505,congruent,3,2_5,
77_small,"exp (13, 2-6.JPG)",left,b,left,C,506,congruent,4,2_6,
77_small,"exp (8, 1-9.JPG)",left,b,left,C,507,congruent,8,1_9,
77_small,"exp (14, 2-7.JPG)",left,b,left,C,509,congruent,5,2_7,
77_small,"exp (32, 4-9.JPG)",left,b,left,C,510,congruent,5,4_9,
77_small,"exp (14, 2-7.JPG)",left,b,left,C,510,congruent,5,2_7,
77_small,"exp (66, 9-2.JPG)",right,n,right,C,510,incongruent,7,9_2,
77_small,"exp (67, 9-3.JPG)",right,n,right,C,510,incongruent,6,9_3,
77_small,"exp (19, 3-4.JPG)",left,b,left,C,512,congruent,1,3_4,small pairs
77_small,"exp (60, 8-4.JPG)",right,n,right,C,512,incongruent,4,8_4,
77_small,"exp (24, 3-9.JPG)",left,b,left,C,512,congruent,6,3_9,
77_small,"exp (19, 3-4.JPG)",left,b,left,C,512,congruent,1,3_4,small pairs
77_small,"exp (59, 8-3.JPG)",right,n,right,C,514,incongruent,5,8_3,
77_small,"exp (50, 7-2.JPG)",right,n,right,C,516,incongruent,5,7_2,
77_small,"exp (25, 4-1.JPG)",right,n,right,C,521,incongruent,3,4_1,small pairs
77_small,"exp (12, 2-5.JPG)",left,b,left,C,521,congruent,3,2_5,
77_small,"exp (50, 7-2.JPG)",right,n,right,C,521,incongruent,5,7_2,
