PartName,Event,Response,Key,Correct_R,Error_Code,RT,congruency,distance,pairs,size
104_small,"exp (26, 4-2.JPG)",right,n,right,C,441,incongruent,2,4_2,small pairs
104_small,"exp (6, 1-7.JPG)",left,b,left,C,453,congruent,6,1_7,
104_small,"exp (9, 2-1.JPG)",right,n,right,C,453,incongruent,1,2_1,small pairs
104_small,"exp (43, 6-3.JPG)",right,n,right,C,454,incongruent,3,6_3,
104_small,"exp (33, 5-1.JPG)",right,n,right,C,455,incongruent,4,5_1,
104_small,"exp (26, 4-2.JPG)",right,n,right,C,455,incongruent,2,4_2,small pairs
104_small,"exp (32, 4-9.JPG)",left,b,left,C,458,congruent,5,4_9,
104_small,"exp (65, 9-1.JPG)",right,n,right,C,459,incongruent,8,9_1,
104_small,"exp (22, 3-7.JPG)",left,b,left,C,461,congruent,4,3_7,
104_small,"exp (23, 3-8.JPG)",left,b,left,C,463,congruent,5,3_8,
104_small,"exp (2, 1-3.JPG)",left,b,left,C,465,congruent,2,1_3,small pairs
104_small,"exp (25, 4-1.JPG)",right,n,right,C,467,incongruent,3,4_1,small pairs
104_small,"exp (55, 7-8.JPG)",left,b,left,C,467,congruent,1,7_8,large pairs
104_small,"exp (3, 1-4.JPG)",left,b,left,C,469,congruent,3,1_4,small pairs
104_small,"exp (4, 1-5.JPG)",left,b,left,C,469,congruent,4,1_5,
104_small,"exp (8, 1-9.JPG)",left,b,left,C,469,congruent,8,1_9,
104_small,"exp (49, 7-1.JPG)",right,n,right,C,471,incongruent,6,7_1,
104_small,"exp (43, 6-3.JPG)",right,n,right,C,472,incongruent,3,6_3,
104_small,"exp (18, 3-2.JPG)",right,n,right,C,475,incongruent,1,3_2,small pairs
104_small,"exp (13, 2-6.JPG)",left,b,left,C,477,congruent,4,2_6,
104_small,"exp (7, 1-8.JPG)",left,b,left,C,479,congruent,7,1_8,
104_small,"exp (9, 2-1.JPG)",right,n,right,C,479,incongruent,1,2_1,small pairs
104_small,"exp (30, 4-7.JPG)",left,b,left,C,481,congruent,3,4_7,
104_small,"exp (33, 5-1.JPG)",right,n,right,C,481,incongruent,4,5_1,
